UTC,Austria_cost_forecast,Belgium_cost_forecast,France_cost_forecast,Germany_cost_forecast,Netherlands_cost_forecast,Austria_cost_historical,Belgium_cost_historical,France_cost_historical,Germany_cost_historical,Netherlands_cost_historical
29/07/2019 13:00,-13577.344,-19748.864,-77761.152,39497.728,22217.472,776.64722,-28495.065,-88252.736,12198.395,298.933
29/07/2019 14:00,-14811.648,-16045.952,-106150.144,14811.648,24686.08,776.64722,-25640.737,-90595.985,13905.206,3432.908
29/07/2019 15:00,-14811.648,-14811.648,-119727.488,24686.08,24686.08,776.64722,-20934.953,-95484.986,36035.891,6933.317
29/07/2019 16:00,-18514.56,-11108.736,-123430.4,54309.376,24686.08,776.64722,-17000.609,-106371.933,59564.811,7511.897
29/07/2019 17:00,-19748.864,-13577.344,-114790.272,29623.296,17280.256,776.64722,-18582.061,-107037.3,70702.476,11455.884
29/07/2019 18:00,-19748.864,-9874.432,-113555.968,38263.424,2468.608,776.64722,-12815.547,-110711.283,70962.837,13046.979
29/07/2019 19:00,-19748.864,-9874.432,-122196.096,38263.424,14811.648,776.64722,-8717.272,-114944.56,71927.137,14618.788
29/07/2019 20:00,-19748.864,-11108.736,-116024.576,48137.856,22217.472,776.64722,-9816.574,-110151.989,62409.496,14782.719
29/07/2019 21:00,-19748.864,-14811.648,-97510.016,22217.472,20983.168,776.64722,-14657.36,-98165.74,45727.106,10944.805
29/07/2019 22:00,-17280.256,-19748.864,-106150.144,49372.16,19748.864,776.64722,-17849.193,-103315.102,30886.529,7550.469
29/07/2019 23:00,-17280.256,-20983.168,-114790.272,37029.12,22217.472,776.64722,-20510.661,-108580.18,35090.877,4001.845
30/07/2019 00:00,-16045.952,-18514.56,-119727.488,49372.16,19748.864,-2293.00897,-18562.775,-106497.292,41445.614,-655.724
30/07/2019 01:00,-16045.952,-13577.344,-124664.704,50606.464,19748.864,-2293.00897,-17347.757,-105812.639,55119.388,-3616.125
30/07/2019 02:00,-16045.952,-13577.344,-124664.704,49372.16,19748.864,-2293.00897,-20963.882,-101434.717,57211.919,-3403.979
30/07/2019 03:00,-14811.648,-13577.344,-124664.704,50606.464,19748.864,-2293.00897,-20366.016,-98705.748,57694.069,-260.361
30/07/2019 04:00,-18514.56,-16045.952,-120961.792,56777.984,11108.736,-2293.00897,-17550.26,-97442.515,77761.152,1417.521
30/07/2019 05:00,-19748.864,-13577.344,-124664.704,66652.416,9874.432,-2293.00897,-16547.388,-101116.498,85822.7,2690.397
30/07/2019 06:00,-24686.08,-13577.344,-114790.272,58012.288,9874.432,-2293.00897,-15043.08,-109505.908,79583.679,3693.269
30/07/2019 07:00,-18514.56,-20983.168,-111087.36,37029.12,13577.344,-2293.00897,-19035.282,-115195.278,66015.978,3162.904
30/07/2019 08:00,-17280.256,-20983.168,-111087.36,50606.464,22217.472,-2293.00897,-16518.459,-112128.804,45997.11,819.655
30/07/2019 09:00,-14811.648,-23451.776,-106150.144,22217.472,19748.864,-2293.00897,-18205.984,-106169.43,29121.86,-327.862
30/07/2019 10:00,-9874.432,-23451.776,-101212.928,35794.816,17280.256,-2293.00897,-21166.385,-100730.778,7791.544,308.576
30/07/2019 11:00,-11108.736,-22217.472,-101212.928,37029.12,16045.952,-2293.00897,-21860.681,-98860.036,-1359.663,2613.253
30/07/2019 12:00,-13577.344,-23451.776,-101212.928,39497.728,17280.256,-2293.00897,-22834.624,-95600.702,-10790.517,1996.101
30/07/2019 13:00,-12343.04,-23451.776,-104915.84,41966.336,24686.08,-2293.00897,-22275.33,-100615.062,-3953.63,4966.145
30/07/2019 14:00,-9874.432,-22217.472,-109853.056,40732.032,23451.776,-2293.00897,-18254.199,-107230.16,2680.754,7936.189
30/07/2019 15:00,-12343.04,-22217.472,-116024.576,44434.944,24686.08,-2293.00897,-14474.143,-113363.108,24898.226,8505.126
30/07/2019 16:00,-17280.256,-20983.168,-117258.88,50606.464,19748.864,-2293.00897,-13991.993,-116931.018,49487.876,9893.718
30/07/2019 17:00,-19748.864,-13577.344,-138242.048,51840.768,17280.256,-2293.00897,-15901.307,-117297.452,67799.933,11465.527
30/07/2019 18:00,-19748.864,-12343.04,-112321.664,55543.68,16045.952,-2293.00897,-15853.092,-117413.168,67549.215,14281.283
30/07/2019 19:00,-18514.56,-18514.56,-112321.664,51840.768,24686.08,-2293.00897,-16258.098,-120923.22,64087.378,16759.534
30/07/2019 20:00,-17280.256,-16045.952,-111087.36,48137.856,23451.776,-2293.00897,-15698.804,-114549.197,48166.785,15959.165
30/07/2019 21:00,-13577.344,-19748.864,-99978.624,18514.56,19748.864,-2293.00897,-21648.535,-99419.33,21176.028,15621.66
30/07/2019 22:00,-18514.56,-22217.472,-103681.536,46903.552,11108.736,-2293.00897,-27038.972,-94520.686,36894.118,9864.789
30/07/2019 23:00,-14811.648,-22217.472,-109853.056,28388.992,24686.08,-2293.00897,-29150.789,-90094.549,24695.723,3808.985
31/07/2019 00:00,-7405.824,-20983.168,-97510.016,20983.168,33326.208,-2891.74284,-28639.71,-82081.216,15014.151,-838.941
31/07/2019 01:00,-6171.52,-22217.472,-91338.496,39497.728,32091.904,-2891.74284,-30934.744,-74752.536,20616.734,-3481.123
31/07/2019 02:00,-6171.52,-19748.864,-93807.104,41966.336,30857.6,-2891.74284,-28118.988,-74820.037,28398.635,-4233.277
31/07/2019 03:00,-6171.52,-22217.472,-86401.28,41966.336,16045.952,-2891.74284,-30172.947,-72727.506,38465.927,-6537.954
31/07/2019 04:00,-13577.344,-22217.472,-102447.232,43200.64,16045.952,-2891.74284,-28938.643,-70789.263,52004.699,-3452.194
31/07/2019 05:00,-13577.344,-22217.472,-90104.192,44434.944,7405.824,-2891.74284,-29661.868,-62486.64,61194.478,-4725.07
31/07/2019 06:00,-17280.256,-19748.864,-91338.496,33326.208,7405.824,-2891.74284,-29854.728,-63528.084,52525.421,-1639.31
31/07/2019 07:00,-17280.256,-19748.864,-85166.976,16045.952,14811.648,-2891.74284,-29372.578,-61859.845,39179.509,-453.221
31/07/2019 08:00,-16045.952,-20983.168,-87635.584,37029.12,16045.952,-2891.74284,-31677.255,-63952.376,30105.446,887.156
31/07/2019 09:00,-13577.344,-20983.168,-88869.888,11108.736,16045.952,-2891.74284,-32255.835,-66093.122,25872.169,-3095.403
31/07/2019 10:00,-13577.344,-24686.08,-83932.672,25920.384,16045.952,-2891.74284,-34984.804,-59767.314,9257.28,-3905.415
31/07/2019 11:00,-12343.04,-27154.688,-88869.888,9874.432,16045.952,-2891.74284,-36720.544,-64048.806,4088.632,308.576
31/07/2019 12:00,-11108.736,-27154.688,-87635.584,9874.432,22217.472,-2891.74284,-37453.412,-65707.402,8321.909,-2430.036
31/07/2019 13:00,-8640.128,-28388.992,-92572.8,8640.128,22217.472,-2891.74284,-37530.556,-68677.446,125.359,-1359.663
31/07/2019 14:00,-9874.432,-25920.384,-77761.152,9874.432,22217.472,-2891.74284,-35264.451,-71223.198,3307.549,-1070.373
31/07/2019 15:00,-16045.952,-22217.472,-97510.016,16045.952,17280.256,-2891.74284,-31860.472,-74868.252,19392.073,4676.855
31/07/2019 16:00,-17280.256,-19748.864,-92572.8,17280.256,14811.648,-2891.74284,-30510.452,-72361.072,40462.028,-1436.807
31/07/2019 17:00,-19748.864,-20983.168,-86401.28,14811.648,16045.952,-2891.74284,-32111.19,-72515.36,57019.059,1552.523
31/07/2019 18:00,-19748.864,-19748.864,-83932.672,14811.648,13577.344,-2891.74284,-30732.241,-73084.297,69921.393,2883.257
31/07/2019 19:00,-19748.864,-17280.256,-87635.584,18514.56,11108.736,-2891.74284,-27453.621,-74868.252,74762.179,3837.914
31/07/2019 20:00,-19748.864,-13577.344,-75292.544,9874.432,11108.736,-2891.74284,-24329.289,-67558.858,61869.488,2806.113
31/07/2019 21:00,-19748.864,-19748.864,-64183.808,35794.816,7405.824,-2891.74284,-28437.207,-63663.086,44695.305,-443.578
31/07/2019 22:00,-17280.256,-20983.168,-72823.936,35794.816,17280.256,-2891.74284,-28736.14,-69448.886,18929.209,-2160.032
31/07/2019 23:00,-18514.56,-18514.56,-72823.936,19748.864,17280.256,-2891.74284,-26865.398,-75118.97,20481.732,-4387.565
01/08/2019 00:00,-9874.432,-20983.168,-49372.16,39497.728,28388.992,1762.25825,-29430.436,-75601.12,22014.969,-9479.069
01/08/2019 01:00,-9874.432,-23451.776,-54309.376,44434.944,24686.08,1762.25825,-31301.178,-78532.592,22159.614,-12844.476
01/08/2019 02:00,-11108.736,-19748.864,-58012.288,44434.944,24686.08,1762.25825,-27521.122,-83450.522,27492.193,-12024.821
01/08/2019 03:00,-11108.736,-18514.56,-55543.68,43200.64,16045.952,1762.25825,-26412.177,-80499.764,27530.765,-11195.523
01/08/2019 04:00,-7405.824,-19748.864,-56777.984,43200.64,16045.952,1762.25825,-25611.808,-73084.297,49044.298,-9180.136
01/08/2019 05:00,-8640.128,-18514.56,-54309.376,34560.512,3702.912,1762.25825,-22670.693,-69767.105,46469.617,-6200.449
01/08/2019 06:00,-12343.04,-20983.168,-43200.64,16045.952,11108.736,1762.25825,-24175.001,-64839.532,31011.888,-3770.413
01/08/2019 07:00,-11108.736,-23451.776,-35794.816,7405.824,13577.344,1762.25825,-26672.538,-52245.774,5708.656,-3008.616
01/08/2019 08:00,-7405.824,-24686.08,-56777.984,3702.912,11108.736,1762.25825,-28331.134,-38359.854,-12796.261,-5139.719
01/08/2019 09:00,-4937.216,-27154.688,-55543.68,1234.304,12343.04,1762.25825,-27964.7,-33355.137,-30230.805,-4657.569
01/08/2019 10:00,-4937.216,-23451.776,-18514.56,1234.304,13577.344,1762.25825,-24599.293,-29681.154,-34280.865,-4233.277
01/08/2019 11:00,-6171.52,-24686.08,-19748.864,2468.608,16045.952,1762.25825,-27781.483,-37202.694,-19536.718,-2372.178
01/08/2019 12:00,-4937.216,-22217.472,-25920.384,1234.304,18514.56,1762.25825,-27453.621,-40288.454,-15274.512,-3413.622
01/08/2019 13:00,-7405.824,-20983.168,-37029.12,8640.128,17280.256,1762.25825,-26460.392,-50471.462,-6113.662,-4937.216
01/08/2019 14:00,-9874.432,-19748.864,-41966.336,20983.168,18514.56,1762.25825,-25158.587,-56970.844,4753.999,-3886.129
01/08/2019 15:00,-12343.04,-16045.952,-45669.248,-2468.608,16045.952,1762.25825,-22092.113,-60403.752,15448.086,-1253.59
01/08/2019 16:00,-13577.344,-14811.648,-50606.464,7405.824,13577.344,1762.25825,-20279.229,-65456.684,51252.545,-1378.949
01/08/2019 17:00,-12343.04,-14811.648,-38263.424,14811.648,13577.344,1762.25825,-21793.18,-65610.972,71213.555,3307.549
01/08/2019 18:00,-12343.04,-12343.04,-45669.248,19748.864,6171.52,1762.25825,-16566.674,-70567.474,67963.864,6460.81
01/08/2019 19:00,-11108.736,-12343.04,-58012.288,14811.648,11108.736,1762.25825,-12661.259,-79487.249,64106.664,7936.189
01/08/2019 20:00,-8640.128,-9874.432,-53075.072,39497.728,8640.128,1762.25825,-8755.844,-76092.913,57125.132,7752.972
01/08/2019 21:00,0,-11108.736,-39497.728,8640.128,8640.128,1762.25825,-10915.876,-67693.86,35823.745,3780.056
01/08/2019 22:00,1234.304,-11108.736,-50606.464,28388.992,8640.128,1762.25825,-13953.421,-77626.15,21089.241,2815.756
01/08/2019 23:00,2468.608,-13577.344,-59246.592,18514.56,14811.648,1762.25825,-16846.321,-92177.437,17550.26,1803.241
02/08/2019 00:00,2468.608,-16045.952,-59246.592,39497.728,17280.256,4811.08556,-20346.73,-92919.948,20906.024,1359.663
02/08/2019 01:00,0,-18514.56,-93807.104,45669.248,30857.6,4811.08556,-18090.268,-96854.292,24753.581,-327.862
02/08/2019 02:00,0,-18514.56,-81464.064,48137.856,19748.864,4811.08556,-16248.455,-98377.886,28755.426,1147.517
02/08/2019 03:00,1234.304,-16045.952,-85166.976,45669.248,17280.256,4811.08556,-18948.495,-92322.082,38099.493,1436.807
02/08/2019 04:00,-3702.912,-16045.952,-64183.808,54309.376,11108.736,4811.08556,-17405.615,-82061.93,53788.654,1764.669
02/08/2019 05:00,-6171.52,-16045.952,-69121.024,50606.464,7405.824,4811.08556,-21012.097,-81869.07,69689.961,3934.344
02/08/2019 06:00,-9874.432,-17280.256,-59246.592,33326.208,0,4811.08556,-21503.89,-82293.362,56112.617,5853.301
02/08/2019 07:00,-11108.736,-17280.256,-59246.592,38263.424,16045.952,4811.08556,-26007.171,-76873.996,33972.289,6017.232
02/08/2019 08:00,-7405.824,-20983.168,-82698.368,25920.384,19748.864,4811.08556,-30684.026,-73171.084,13635.202,4734.713
02/08/2019 09:00,-7405.824,-22217.472,-90104.192,23451.776,20983.168,4811.08556,-31098.675,-72746.792,5274.721,3548.624
02/08/2019 10:00,-3702.912,-20983.168,-82698.368,20983.168,19748.864,4811.08556,-32535.482,-69014.951,-1031.801,2487.894
02/08/2019 11:00,1234.304,-23451.776,-85166.976,19748.864,22217.472,4811.08556,-34579.798,-70085.324,-7637.256,732.868
02/08/2019 12:00,-2468.608,-24686.08,-53075.072,23451.776,24686.08,4811.08556,-36219.108,-71416.058,-11889.819,-173.574
02/08/2019 13:00,2468.608,-27154.688,-58012.288,28388.992,27154.688,4811.08556,-37945.205,-74569.319,-7473.325,-771.44
02/08/2019 14:00,-2468.608,-25920.384,-64183.808,35794.816,27154.688,4811.08556,-37511.27,-78455.448,-2227.533,-77.144
02/08/2019 15:00,-7405.824,-24686.08,-102447.232,39497.728,23451.776,4811.08556,-35119.806,-80808.34,18871.351,318.219
02/08/2019 16:00,-7405.824,-24686.08,-102447.232,43200.64,22217.472,4811.08556,-33499.782,-80036.9,40529.529,-19.286
02/08/2019 17:00,-11108.736,-22217.472,-95041.408,32091.904,12343.04,4811.08556,-30549.024,-81714.782,50895.754,-125.359
02/08/2019 18:00,-9874.432,-20983.168,-97510.016,34560.512,8640.128,4811.08556,-28273.276,-81618.352,48552.505,626.795
02/08/2019 19:00,-3702.912,-14811.648,-71589.632,29623.296,13577.344,4811.08556,-22487.476,-86690.57,52679.709,1639.31
02/08/2019 20:00,-1234.304,-8640.128,-61715.2,16045.952,13577.344,4811.08556,-17772.049,-71146.054,31330.107,4426.137
02/08/2019 21:00,-3702.912,-12343.04,-43200.64,25920.384,11108.736,4811.08556,-22564.62,-60866.616,12593.758,3538.981
02/08/2019 22:00,-16045.952,-17280.256,-91338.496,37029.12,7405.824,4811.08556,-22911.768,-70991.766,3847.557,5670.084
02/08/2019 23:00,-12343.04,-22217.472,-102447.232,39497.728,8640.128,4811.08556,-24763.224,-90200.622,6701.885,3992.202
03/08/2019 00:00,-8640.128,-20983.168,-108618.752,25920.384,23451.776,-2451.73275,-20279.229,-101241.857,14657.36,2111.817
03/08/2019 01:00,-7405.824,-18514.56,-109853.056,28388.992,30857.6,-2451.73275,-18562.775,-105147.272,9556.213,1070.373
03/08/2019 02:00,-8640.128,-19748.864,-106150.144,24686.08,33326.208,-2451.73275,-20269.586,-101945.796,9035.491,3191.833
03/08/2019 03:00,-8640.128,-19748.864,-106150.144,25920.384,27154.688,-2451.73275,-20317.801,-101116.498,15534.873,1031.801
03/08/2019 04:00,-7405.824,-18514.56,-99978.624,30857.6,19748.864,-2451.73275,-19604.219,-101174.356,9729.787,-48.215
03/08/2019 05:00,-6171.52,-18514.56,-107384.448,28388.992,20983.168,-2451.73275,-20288.872,-104009.398,11909.105,-1475.379
03/08/2019 06:00,-8640.128,-14811.648,-108618.752,30857.6,20983.168,-2451.73275,-19575.29,-106333.361,14869.506,-2989.33
03/08/2019 07:00,-11108.736,-12343.04,-106150.144,18514.56,16045.952,-2451.73275,-17367.043,-96449.286,-347.148,250.718
03/08/2019 08:00,-11108.736,-12343.04,-103681.536,9874.432,16045.952,-2451.73275,-17328.471,-93151.38,-11957.32,424.292
03/08/2019 09:00,-9874.432,-9874.432,-96275.712,2468.608,14811.648,-2451.73275,-14802.005,-89602.756,-25592.522,1224.661
03/08/2019 10:00,-8640.128,-8640.128,-87635.584,2468.608,13577.344,-2451.73275,-16094.167,-81859.427,-25737.167,597.866
03/08/2019 11:00,-7405.824,-13577.344,-85166.976,1234.304,12343.04,-2451.73275,-18909.923,-78320.446,-27781.483,-2044.316
03/08/2019 12:00,-9874.432,-12343.04,-86401.28,-7405.824,18514.56,-2451.73275,-20423.874,-78648.308,-41281.683,-2179.318
03/08/2019 13:00,-11108.736,-12343.04,-81464.064,-9874.432,16045.952,-2451.73275,-21436.389,-79207.602,-40018.45,-3423.265
03/08/2019 14:00,-12343.04,-12343.04,-95041.408,8640.128,16045.952,-2451.73275,-21147.099,-83759.098,-27675.41,-5670.084
03/08/2019 15:00,-12343.04,-11108.736,-96275.712,4937.216,13577.344,-2451.73275,-20452.803,-86054.132,-25341.804,-2372.178
03/08/2019 16:00,-11108.736,-8640.128,-91338.496,23451.776,9874.432,-2451.73275,-18466.345,-80519.05,-7444.396,-1166.803
03/08/2019 17:00,-13577.344,-9874.432,-91338.496,38263.424,11108.736,-2451.73275,-18514.56,-74868.252,19430.645,877.513
03/08/2019 18:00,-12343.04,-6171.52,-101212.928,35794.816,13577.344,-2451.73275,-17203.112,-79130.458,20221.371,3461.837
03/08/2019 19:00,-11108.736,-9874.432,-91338.496,32091.904,12343.04,-2451.73275,-16393.1,-80114.044,27376.477,4310.421
03/08/2019 20:00,-7405.824,-4937.216,-66652.416,22217.472,12343.04,-2451.73275,-16267.741,-64299.524,18938.852,5400.08
03/08/2019 21:00,-6171.52,-4937.216,-46903.552,20983.168,12343.04,-2451.73275,-15621.66,-53084.715,7685.471,4185.062
03/08/2019 22:00,-6171.52,-8640.128,-91338.496,28388.992,12343.04,-2451.73275,-14146.281,-72100.711,3172.547,2960.401
03/08/2019 23:00,-7405.824,-14811.648,-96275.712,17280.256,8640.128,-2451.73275,-16045.952,-92360.654,8514.769,6566.883
04/08/2019 00:00,-9874.432,-17280.256,-99978.624,30857.6,18514.56,-1689.93575,-17733.477,-99457.902,10009.434,7087.605
04/08/2019 01:00,-11108.736,-13577.344,-111087.36,51840.768,33326.208,-1689.93575,-18418.13,-100499.346,19594.576,7087.605
04/08/2019 02:00,-9874.432,-13577.344,-114790.272,70355.328,33326.208,-1689.93575,-19237.785,-98802.178,18774.921,5872.587
04/08/2019 03:00,-9874.432,-14811.648,-113555.968,70355.328,34560.512,-1689.93575,-19064.211,-97972.88,24946.441,5496.51
04/08/2019 04:00,-9874.432,-14811.648,-112321.664,69121.024,33326.208,-1689.93575,-20317.801,-95272.84,22680.336,3095.403
04/08/2019 05:00,-6171.52,-14811.648,-111087.36,53075.072,20983.168,-1689.93575,-20346.73,-97847.521,13963.064,-511.079
04/08/2019 06:00,-3702.912,-12343.04,-104915.84,34560.512,18514.56,-1689.93575,-18302.414,-94231.396,-3606.482,-3346.121
04/08/2019 07:00,-4937.216,-13577.344,-95041.408,13577.344,14811.648,-1689.93575,-17376.686,-86266.278,-17289.899,-2227.533
04/08/2019 08:00,-4937.216,-14811.648,-82698.368,1234.304,11108.736,-1689.93575,-19710.292,-77211.501,-19758.507,-1176.446
04/08/2019 09:00,-4937.216,-14811.648,-83932.672,2468.608,11108.736,-1689.93575,-20404.588,-67944.578,-36161.25,135.002
04/08/2019 10:00,-6171.52,-12343.04,-75292.544,-18514.56,12343.04,-1689.93575,-22063.184,-56594.767,-51946.841,-482.15
04/08/2019 11:00,-4937.216,-17280.256,-72823.936,-23451.776,12343.04,-1689.93575,-26913.613,-56372.978,-45871.751,1600.738
04/08/2019 12:00,-4937.216,-16045.952,-71589.632,-3702.912,12343.04,-1689.93575,-22661.05,-64473.098,-37916.276,867.87
04/08/2019 13:00,-3702.912,-14811.648,-71589.632,8640.128,16045.952,-1689.93575,-20115.298,-71146.054,-42795.634,1388.592
04/08/2019 14:00,-4937.216,-16045.952,-81464.064,-1234.304,22217.472,-1689.93575,-19739.221,-71338.914,-39613.444,6287.236
04/08/2019 15:00,-4937.216,-17280.256,-96275.712,-2468.608,24686.08,-1689.93575,-19295.643,-80335.833,-26093.958,6721.171
04/08/2019 16:00,-4937.216,-12343.04,-106150.144,24686.08,20983.168,-1689.93575,-16393.1,-92273.867,-1677.882,7666.185
04/08/2019 17:00,-4937.216,-7405.824,-111087.36,39497.728,20983.168,-1689.93575,-16412.386,-93054.95,29440.079,9585.142
04/08/2019 18:00,-7405.824,-9874.432,-111087.36,48137.856,20983.168,-1689.93575,-16875.25,-93402.098,51252.545,10211.937
04/08/2019 19:00,-9874.432,-9874.432,-116024.576,23451.776,22217.472,-1689.93575,-16740.248,-93768.532,56507.98,11947.677
04/08/2019 20:00,-7405.824,-9874.432,-101212.928,33326.208,20983.168,-1689.93575,-15303.441,-86516.996,43441.715,12294.825
04/08/2019 21:00,-2468.608,-8640.128,-85166.976,27154.688,19748.864,-1689.93575,-17935.98,-65630.258,24126.786,8485.84
04/08/2019 22:00,-3702.912,-13577.344,-101212.928,40732.032,16045.952,-1689.93575,-15891.664,-77876.868,14763.433,4300.778
04/08/2019 23:00,-3702.912,-16045.952,-106150.144,24686.08,16045.952,-1689.93575,-15419.157,-96526.43,10105.864,1562.166
05/08/2019 00:00,-3702.912,-18514.56,-106150.144,22217.472,32091.904,349.94447,-16142.382,-101357.573,15978.451,703.939
05/08/2019 01:00,-2468.608,-17280.256,-85166.976,20983.168,32091.904,349.94447,-12709.474,-102505.09,18987.067,2738.612
05/08/2019 02:00,-2468.608,-17280.256,-97510.016,49372.16,32091.904,349.94447,-11889.819,-102119.37,18620.633,2545.752
05/08/2019 03:00,-2468.608,-17280.256,-90104.192,48137.856,18514.56,349.94447,-13374.841,-95793.562,15486.658,3895.772
05/08/2019 04:00,-8640.128,-16045.952,-102447.232,50606.464,17280.256,349.94447,-19044.925,-91251.709,43943.151,4262.206
05/08/2019 05:00,-11108.736,-12343.04,-106150.144,49372.16,11108.736,349.94447,-18350.629,-91068.492,52756.853,3895.772
05/08/2019 06:00,-12343.04,-16045.952,-90104.192,25920.384,12343.04,349.94447,-20896.381,-84511.252,55129.031,4869.715
05/08/2019 07:00,-11108.736,-18514.56,-81464.064,19748.864,16045.952,349.94447,-30144.018,-77356.146,45640.319,9064.42
05/08/2019 08:00,-11108.736,-20983.168,-88869.888,43200.64,19748.864,349.94447,-29767.941,-77992.584,39459.156,5438.652
05/08/2019 09:00,-8640.128,-22217.472,-90104.192,17280.256,19748.864,349.94447,-32255.835,-75678.264,33625.141,2825.399
05/08/2019 10:00,-1234.304,-22217.472,-77761.152,35794.816,14811.648,349.94447,-31513.324,-67288.854,25688.952,-5004.717
05/08/2019 11:00,-6171.52,-27154.688,-83932.672,22217.472,12343.04,349.94447,-36305.895,-67038.136,10809.803,-7627.613
05/08/2019 12:00,-4937.216,-27154.688,-71589.632,14811.648,19748.864,349.94447,-36228.751,-75851.838,1648.953,-10134.793
05/08/2019 13:00,-4937.216,-24686.08,-75292.544,14811.648,19748.864,349.94447,-33981.932,-80326.19,-1610.381,-7232.25
05/08/2019 14:00,-6171.52,-23451.776,-75292.544,25920.384,22217.472,349.94447,-32072.618,-84434.108,7020.104,-2892.9
05/08/2019 15:00,-8640.128,-17280.256,-82698.368,44434.944,28388.992,349.94447,-27135.402,-87944.16,14387.356,2449.322
05/08/2019 16:00,-9874.432,-16045.952,-67886.72,41966.336,22217.472,349.94447,-27482.55,-82601.938,32323.336,1764.669
05/08/2019 17:00,-12343.04,-16045.952,-82698.368,43200.64,13577.344,349.94447,-26498.964,-75774.694,49198.586,1967.172
05/08/2019 18:00,-16045.952,-12343.04,-93807.104,32091.904,-1234.304,349.94447,-22959.983,-76931.854,44676.019,5429.009
05/08/2019 19:00,-16045.952,-11108.736,-86401.28,29623.296,-1234.304,349.94447,-20558.876,-77799.724,42728.133,6036.518
05/08/2019 20:00,-14811.648,-11108.736,-67886.72,19748.864,12343.04,349.94447,-20799.951,-62197.35,24522.149,5650.798
05/08/2019 21:00,-13577.344,-18514.56,-17280.256,14811.648,18514.56,349.94447,-24203.93,-47578.562,752.154,1938.243
05/08/2019 22:00,-2468.608,-17280.256,-61715.2,23451.776,9874.432,349.94447,-25920.384,-55437.607,-4705.784,-1485.022
05/08/2019 23:00,-2468.608,-20983.168,-90104.192,14811.648,13577.344,349.94447,-28745.783,-73605.019,7376.895,-6393.309
06/08/2019 00:00,2468.608,-23451.776,-91338.496,13577.344,28388.992,3965.68375,-30722.598,-79496.892,7830.116,-8177.264
06/08/2019 01:00,2468.608,-20983.168,-95041.408,13577.344,28388.992,3965.68375,-28890.428,-85051.26,12362.326,-7675.828
06/08/2019 02:00,3702.912,-20983.168,-104915.84,23451.776,29623.296,3965.68375,-28919.357,-84318.392,15033.437,-6885.102
06/08/2019 03:00,2468.608,-17280.256,-99978.624,17280.256,14811.648,3965.68375,-24705.366,-82698.368,24445.005,-6914.031
06/08/2019 04:00,1234.304,-13577.344,-98744.32,45669.248,14811.648,3965.68375,-20018.868,-88040.59,28996.501,-887.156
06/08/2019 05:00,0,-11108.736,-101212.928,41966.336,8640.128,3965.68375,-19970.653,-87076.29,41329.898,2507.18
06/08/2019 06:00,-8640.128,-18514.56,-85166.976,12343.04,8640.128,3965.68375,-19903.152,-75485.404,31609.754,867.87
06/08/2019 07:00,-6171.52,-12343.04,-74058.24,18514.56,9874.432,3965.68375,-22873.196,-64260.952,11253.381,-829.298
06/08/2019 08:00,-3702.912,-12343.04,-71589.632,-16045.952,6171.52,3965.68375,-23413.204,-57954.43,-7916.903,-4194.705
06/08/2019 09:00,-1234.304,-13577.344,-67886.72,-19748.864,3702.912,3965.68375,-24647.508,-55678.682,-29902.943,-4541.853
06/08/2019 10:00,1234.304,-16045.952,-56777.984,-29623.296,6171.52,3965.68375,-26402.534,-48600.72,-48793.58,-6402.952
06/08/2019 11:00,2468.608,-16045.952,-66652.416,-25920.384,8640.128,3965.68375,-26344.676,-54425.092,-49121.442,-5409.723
06/08/2019 12:00,0,-18514.56,-71589.632,-18514.56,12343.04,3965.68375,-27627.195,-59449.095,-47790.708,-5361.508
06/08/2019 13:00,-1234.304,-17280.256,-76526.848,-4937.216,11108.736,3965.68375,-26508.607,-66883.848,-40818.819,-4522.567
06/08/2019 14:00,-6171.52,-12343.04,-86401.28,4937.216,14811.648,3965.68375,-22265.687,-75446.832,-29189.361,-1051.087
06/08/2019 15:00,-8640.128,-13577.344,-99978.624,11108.736,11108.736,3965.68375,-22429.618,-83546.952,906.442,2198.604
06/08/2019 16:00,-9874.432,-13577.344,-106150.144,45669.248,12343.04,3965.68375,-19613.862,-87307.722,28109.345,3375.05
06/08/2019 17:00,-8640.128,-14811.648,-103681.536,48137.856,13577.344,3965.68375,-19382.43,-84299.106,46228.542,5978.66
06/08/2019 18:00,-11108.736,-18514.56,-103681.536,49372.16,16045.952,3965.68375,-20067.083,-90923.847,48735.722,7936.189
06/08/2019 19:00,-13577.344,-12343.04,-109853.056,32091.904,11108.736,3965.68375,-19054.568,-93633.53,49912.168,8061.548
06/08/2019 20:00,-13577.344,-14811.648,-98744.32,41966.336,13577.344,3965.68375,-18755.635,-84829.471,42226.697,11436.598
06/08/2019 21:00,-4937.216,-17280.256,-70355.328,27154.688,9874.432,3965.68375,-21513.533,-65292.753,21783.537,8852.274
06/08/2019 22:00,-9874.432,-19748.864,-97510.016,14811.648,4937.216,3965.68375,-27704.339,-72245.356,14155.924,3143.618
06/08/2019 23:00,0,-20983.168,-95041.408,18514.56,32091.904,3965.68375,-29362.935,-85832.343,12969.835,-2584.324
07/08/2019 00:00,1234.304,-22217.472,-87635.584,44434.944,24686.08,5270.28522,-30037.945,-86111.99,17868.479,-5718.299
07/08/2019 01:00,1234.304,-17280.256,-95041.408,45669.248,25920.384,5270.28522,-25534.664,-83141.946,22738.194,-6663.313
